,name,Incremento HP,Total HP,Incremento Magic Power,Total Magic Power,Incremento Attack Damage,Incremento Attack Speed,Incremento Attack Resistance,Total Attack Damage,Incremento Magic Resistance,Total Attack Speed,Total Attack Resistance,Total Magic Resistance,ms,rng,ID,Dificultad,AD,Defensa,AP,Pasiva,Posicion,Play Rate,TOP Play Rate,Jungle Play Rate,MID Play Rate,ADC Play Rate,Support Play Rate,portada,fondo,pasiva,Q,W,E,R
128,Vi,1445.0,2030.0,765.0,1060.0,59.5,34.0,68.0,122.5,21.25,34.644,98.0,53.35,340.0,125.0,254,4,8,5,3,Blast Shield,Jungle,2.4727779546273942,0.0075657895583354,2.457389035729827,0.0072055138650813,0.0,0.0006176154741498,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/vi.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/ViPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViR.png
129,Viktor,1530.0,2060.0,425.0,830.0,51.0,35.87,68.0,104.0,8.5,36.528,91.0,38.5,335.0,525.0,112,9,2,4,10,Glorious Evolution,MID,4.637906201193903,0.1827884463702609,0.0,4.363865068518003,0.0912526863056378,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/viktor.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Viktor_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViktorPowerTransfer.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViktorGravitonField.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViktorDeathRay.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ViktorChaosStorm.png
130,Vladimir,1632.0,2169.0,0.0,2.0,51.0,34.0,56.1,106.0,8.5,34.658,79.1,38.5,330.0,450.0,8,7,2,6,8,Crimson Pact,MID,6.692249672084785,1.457572518993606,0.0,5.127134858654839,0.1075422944363396,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/vladimir.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/VladimirP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VladimirQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VladimirSanguinePool.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VladimirE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VladimirHemoplague.png
131,Volibear,1462.0,2046.48,510.0,780.4,56.1,45.39,59.5,124.1,21.25,46.048,94.5,53.35,345.0,125.0,106,3,7,7,4,The Relentless Storm,TOP,8.27735978649033,4.25349203649181,3.9140608654902977,0.1067960090717419,0.0,0.0030108754364804,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/volibear.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Volibear_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Volibear_Icon_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VolibearQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VolibearW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VolibearE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/VolibearR.png
132,Warwick,1445.0,1995.0,595.0,875.0,51.0,39.1,54.400000000000006,116.0,21.25,39.73799999999999,87.4,53.35,335.0,125.0,19,3,9,5,3,Eternal Hunger,Jungle,4.767013569269307,1.331090016683338,3.43525446915564,0.0006690834303289,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/warwick.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Warwick_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/WarwickP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WarwickQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WarwickW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WarwickE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WarwickR.png
133,Wukong,1445.0,2022.8,646.0,911.84,68.0,51.0,59.5,136.0,21.25,51.658,93.5,53.35,345.0,175.0,62,3,8,5,2,Stone Skin,TOP,7.150649023794407,5.612915163051771,0.8797160409921684,0.5197234214970844,0.037597341988871,0.1006970562645123,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/monkeyking.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/MonkeyKingStoneSkin.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MonkeyKingDoubleAttack.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MonkeyKingDecoy.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MonkeyKingNimbus.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MonkeyKingSpinToWin.png
134,Xayah,1462.0,2023.0,680.0,1020.0,49.3,56.1,51.0,109.3,8.5,56.725,76.0,38.5,325.0,525.0,498,5,10,6,1,Clean Cuts,ADC,2.671341329566565,0.0005404135398811,0.0002573397808957,0.0,2.6705435762457883,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/xayah.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xayah_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/XayahPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XayahQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XayahW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XayahE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XayahR.png
135,Xerath,1564.0,2090.0,374.0,833.0,51.0,23.12,59.5,105.7,8.5,23.745,81.38,38.5,340.0,525.0,101,8,1,3,10,Mana Surge,Support,8.826033933338188,0.0,0.0,3.458234911589632,0.2002618174930833,5.167537204255473,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/xerath.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xerath_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Xerath_Passive1.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XerathArcanopulseChargeUp.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XerathArcaneBarrage2.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XerathMageSpear.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XerathLocusOfPower2.png
136,Xin Zhao,1564.0,2134.0,595.0,868.8,51.0,59.5,59.5,117.0,21.25,60.145,94.5,53.35,345.0,175.0,5,2,8,6,3,Determination,Jungle,13.997662840109903,0.3148809559040565,13.462910775408506,0.2011367727481289,0.0066908343032898,0.0120435017459217,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/xinzhao.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/XinZhao_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/XinZhaoP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XinZhaoQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XinZhaoW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XinZhaoE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/XinZhaoR.png
137,Yasuo,1479.0,2002.0,0.0,100.0,54.400000000000006,42.5,57.8,114.4,21.25,43.17,87.8,51.25,345.0,175.0,157,10,8,4,4,Way of the Wanderer,MID,12.567677145628323,1.356592388970108,0.0011322950359413,9.828063572190112,1.3818888894321617,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/yasuo.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yasuo_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Yasuo_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YasuoQ1Wrapper.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YasuoW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YasuoE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YasuoR.png
138,Yorick,1700.0,2280.0,680.0,980.0,85.0,34.0,68.0,147.0,21.25,34.625,107.0,53.25,340.0,175.0,83,6,6,6,4,Shepherd of Souls,TOP,1.785114592117734,1.6652714561545767,0.0192747495890927,0.1005683863740644,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/yorick.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yorick_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Yorick_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YorickQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YorickW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YorickE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YorickR.png
139,Yuumi,1190.0,1670.0,765.0,1165.0,52.7,17.0,51.0,107.7,5.1,17.625,76.0,30.1,330.0,500.0,350,2,5,1,8,Bop 'n' Block,Support,11.169498648065462,0.0,0.0,0.0,0.0,11.169498648065462,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/yuumi.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yuumi_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/YuumiP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YuumiQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YuumiW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YuumiE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/YuumiR.png
140,Zac,1615.0,2230.0,0.0,0.0,57.8,27.200000000000003,59.5,117.8,21.25,27.838000000000005,92.5,53.25,340.0,175.0,154,8,3,7,7,Cell Division,Jungle,6.354877219330438,0.4397164836165915,5.327062134432758,0.2180697303310702,0.0,0.3700288709500187,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/zac.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zac_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/ZacPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZacQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZacW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZacE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZacR.png
141,Zed,1445.0,2029.0,0.0,200.0,57.8,56.1,59.5,120.8,21.25,56.751,91.5,53.35,345.0,125.0,238,7,9,2,1,Contempt for the Weak,MID,11.882304107168636,0.2628211182288435,0.2143383035080816,11.399663348098631,0.0054813373330797,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/zed.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zed_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/shadowninja_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZedQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZedW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZedE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZedR.png
142,Ziggs,1564.0,2100.0,399.5,879.5,52.7,34.0,56.1,106.908,8.5,34.656,77.64399999999999,38.5,325.0,550.0,115,4,2,4,9,Short Fuse,MID,3.649489836751363,0.0,0.0,2.453940682665824,0.9626309183967836,0.2329182356887557,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/ziggs.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ziggs_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/ZiggsPassiveReady.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZiggsQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZiggsW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZiggsE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZiggsR.png
143,Zilean,1394.0,1898.0,510.0,962.0,51.0,36.21,64.6,102.64,8.5,36.835,88.6,38.5,335.0,550.0,26,6,2,5,8,Time In A Bottle,Support,4.401642548353502,0.0288992573945942,0.0,0.4378379032160524,0.0052497315302735,3.9296556562125815,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/zilean.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zilean_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Zilean_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZileanQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZileanW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/TimeWarp.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ChronoShift.png
144,Zoe,1564.0,2124.0,425.0,850.0,56.1,42.5,59.5,114.1,8.5,43.125,80.3,38.5,340.0,550.0,142,5,1,7,8,More Sparkles!,MID,2.817021379531657,0.003885830691526,0.0,2.732176453770324,0.0009521571893143,0.0800069378804929,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/zoe.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zoe_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Zoe_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZoeQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZoeW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZoeE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZoeR.png
145,Zyra,1343.0,1847.0,425.0,843.0,54.400000000000006,35.87,51.0,107.776,8.5,36.495,80.0,38.5,340.0,575.0,143,7,4,3,8,Garden of Thorns,Support,4.333679112218929,0.0,0.0,0.1204350174592174,0.0058673470044234,4.207376747755289,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/zyra.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zyra_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/ZyraP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZyraQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZyraW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZyraE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/ZyraR.png
